P1,P2,P3,P4,P5,P6,P7,P8,P9
0.99921557,0.858522866,0.123342181,-0.080472173,0.999177457,-0.049275616,-0.032631419,-0.834943514,-0.0525575
0.999980043,0.988389484,0.819801208,0.820857818,0.455510315,0.99995094,-0.032796602,2.138043837,-0.054371272
1,0.877846604,-0.071372152,-0.086612852,0.888461441,-0.122453639,-0.032132577,-1.063701988,0.129791217
0.999964067,0.935004964,0.300601864,0.233387458,0.428687221,0.123702335,-0.031919453,-0.998866013,-0.046627624
0.999946987,0.999539576,-0.204505725,-0.216740795,0.837546439,-0.269844658,-0.032747505,-0.828123971,-0.052684098
0.99999321,1,-0.066085714,-0.066548971,0.994231574,0.094628264,-0.032772662,-0.428135368,-0.053832656
1,0.996741931,-0.449428002,-0.451032207,0.983267369,0.999019996,-0.032780789,1.965193926,-0.054364536
1,0.999427386,0,0,0.473857194,0.026374592,-0.033184038,-1.062611698,0.04482734
0.999970097,-0.314414503,0.811221012,0.064861817,0.150067745,0.974927952,-0.030721357,1.744307932,-0.054266376
0.853079689,0.597989911,0.293222425,-0.011078446,0.540711143,-0.086720377,-0.032710912,-1.03376887,-0.038070895
0.998657882,0.92301059,0.134523359,0.076220946,0.564547288,0.984570901,-0.03235181,1.555289754,-0.054322648
0.992002631,0.809900003,0.260544103,0.289646743,0.205271331,0.907978335,-0.032592235,0.510414415,-0.054211358
0.99999941,0.999556388,-0.182686214,-0.190725467,0.683619506,0.103667375,-0.0329992,-1.046198846,-0.034581098
0.95421417,0.991635018,-0.197080193,-0.347000404,0.963685277,0.22859386,-0.033451834,-0.968876129,-0.049971162
0.99154893,0.999972668,0.157794546,0.110062187,0.965252938,0.440698894,-0.032916028,-0.61925636,-0.053536708
1,0.997372793,-0.001823617,0.059653283,0.673672395,0.206669263,-0.032569962,-0.947944732,-0.050669767
0.947895877,0.863900983,0.204822243,0.457694002,0.875940379,0.871660585,-0.033807279,1.825443306,-0.054375434
0.999967381,0.999862255,0.623105987,0.625807789,0.335387806,0.998815208,-0.032545939,2.158148315,-0.054363609
0.999963785,0.995035382,0.608124088,0.606565378,0.688042588,0.997929949,-0.032698112,2.044957922,-0.054363896
0.999999868,0.919028904,-0.342597774,-0.316573846,0.98787106,0.149936036,-0.032858134,-1.062695515,0.05737407
1,0.795435017,0.660163135,0.54456202,0.635052112,0.316616885,-0.030332272,-0.895225391,-0.05029325
1,0.808324964,0,0,0.281585025,0.127085353,-0.033342771,-0.030461482,-0.054156279
0.959036984,-0.081395135,-0.090692473,-0.263587861,0.652650852,-0.26086335,-0.032443942,-0.974524464,-0.050114025
0.99999998,0.937671129,-0.212493684,0.035146197,0.474057651,0.186213794,-0.035102945,-0.996973605,-0.052307999
0.999998691,0.980379185,0.764155801,0.703317256,0.613445891,0.611202421,-0.032208645,-0.5726582,-0.053498663
0.999253843,0.999600172,-0.157501129,-0.1475096,0.990331137,0.993959524,-0.033451665,1.192579948,-0.054349379
0.94189623,0.979988746,0.696655226,0.566988623,0.155876835,0.817523572,-0.033336101,0.411357151,-0.054170527
0.999999974,0.998450458,-0.205920127,-0.2125056,0.860788612,0.992032056,-0.033503554,1.591692401,-0.054377036
1,0.999550424,-0.499816261,-0.511783238,0.976680257,0.434168166,-0.032948277,-0.209644697,-0.054028217
0.982069282,0.81098973,-0.305478088,-0.411535301,0.969999118,0.565135352,-0.032556721,-0.501549665,-0.053739387
0.999995483,0.999715549,-0.048838765,-0.045382877,0.827936084,0.939826395,-0.032743542,1.701832739,-0.054349382
0.998078974,0.98181887,0.956182449,0.940901849,-0.072506419,0.884338129,-0.032532926,1.469146009,-0.054309588
0.999999334,0.999998734,0.426024054,0.426316006,0.574657076,0.960069822,-0.032414113,0.784624387,-0.05425052
0.999994214,0.999799611,-0.215725643,-0.222756597,0.910372704,-0.188765843,-0.032763756,-1.042197736,-0.036688558
1,0.994263584,-0.088905075,-0.059145303,0.811029004,0.042846507,-0.033968129,-0.935432711,-0.052308148
0.98913184,0.998754713,0.510368488,0.544992134,0.504359539,0.987023076,-0.03203787,1.390160967,-0.054300809
1,0.991598572,0.844219075,0.823940728,-0.081791564,-0.190562143,-0.028441304,-1.045474352,-0.009373507
0.999999999,0.99392859,0.330554483,0.295157348,0.680027391,0.340413809,-0.032313327,-0.974893669,-0.049206481
0.428425874,0.496188884,0.012914663,-0.176712377,0.722357993,-0.234154479,-0.031958508,-1.062828385,0.079596353
0.996299967,0.60686012,0.461700817,0.165378542,0.859136382,0.719956662,-0.03211947,0.015389937,-0.054062373
0.999780921,0.933183271,0.440154795,0.21141354,0.964503839,-0.030550777,-0.031703713,-0.863255749,-0.051744259
0.99999999,0.991863026,0.651303911,0.606479534,0.729972282,0.606859445,-0.032234891,-0.825647858,-0.052452342
0.999994515,0.781022024,0.209050432,0.543804794,0.678039475,0.180299654,-0.032489246,-1.049201375,-0.027521978
0.998212061,0.965554831,-0.131835133,-0.207506164,0.771286981,0.860996095,-0.032900568,0.369289575,-0.054216922
0.972460506,0.141591692,0,0,0.356854348,0.719638144,-0.032708315,-0.311459185,-0.053941927
0.976601476,0.409856569,0.935249048,0.184277341,0.97798835,0.831210016,-0.028728474,0.802152362,-0.054195483
1,0.99998423,-0.302678166,-0.306496874,0.999867966,0.984904691,-0.032701951,1.005935752,-0.054294423
1,0.96474918,0.168986241,0.265856303,0.394228982,0.441087802,-0.03463221,-0.783952752,-0.053766982
1,0.982533778,-0.0922118,-0.129785429,0.526025546,0.675204696,-0.033335435,0.097976815,-0.054194126
0.714275167,0.025577924,0.73272713,-0.157460301,0.307395057,0.422614403,-0.029698022,-0.603350695,-0.052161027
0.999977413,0.621583981,-0.593346338,-0.419084874,0.975406659,0.704714874,-0.031386374,-0.887922874,-0.051167058
1,0.161444506,0,0,0.2748762,0.057144095,-0.032872529,-0.913592583,-0.051767871
0.996296512,0.913865435,0.011642516,0.087398052,0.79175845,0.280991222,-0.032927914,-0.933099111,-0.051095895
0.990504888,0.996521616,0.599396646,0.574654426,0.212825615,0.155698849,-0.031825145,0.181523017,-0.054112341
0.999999677,0.401612528,-0.17778887,-0.028208268,0.660797211,0.096591371,-0.034507833,-0.733445829,-0.053834372
0.999999986,0.592494249,0.347906125,0.069103693,0.417617782,0.828838356,-0.030809418,1.282505803,-0.054223317
1,0.923709646,-0.130389222,-0.215170436,0.872719993,0.368818499,-0.033127291,-0.938491371,-0.051472357
0.91936872,0.597703041,0.411136348,-0.10963513,0.252750613,0.88678866,-0.02817769,0.978224195,-0.054100351
1,0.982598929,0.56371901,0.629890988,0.430648562,0.332542162,-0.032348341,-0.332034956,-0.053851188
1,0.98925865,0.406731908,0.414374953,0.398285223,0.999916262,-0.033135317,2.16902174,-0.054386523
0.997890927,0.993973756,0.066136854,0.081500363,0.237696333,0.84856068,-0.032797332,0.801283147,-0.054275439
0.995514497,0.990817859,0.606935923,0.683267986,0.942247699,0.045525921,-0.033215899,-0.763007542,-0.053194868
0.99997276,0.98576533,0.379886783,0.316851577,0.642915798,0.682035948,-0.032681388,-0.041898363,-0.054073781
0.999440538,0.999867243,-0.246395145,-0.25767515,0.264170937,0.973262298,-0.03320043,1.816004241,-0.054378284
1,0.952879836,-0.1769309,-0.092106075,0.170894803,-0.378464758,-0.034259563,-1.008949528,-0.050101988
0.995936291,0.904763019,0.748084413,0.504243438,0.946633345,0.624651771,-0.031840104,-0.44055322,-0.053617738
0.993059087,0.999893706,-0.394491111,-0.391494565,0.717845111,0.909966094,-0.033084415,0.435427419,-0.054258438
0.999972385,-0.173420299,0,0,0.281876049,0.775663388,-0.032137036,-0.350567735,-0.05379808
1,0.961956664,0.229714815,0.147099028,0.288311422,-0.146400301,-0.03303813,-0.892739959,-0.05221021
1,0.813733025,0.682620125,0.350849697,0.798281879,-0.11256335,-0.031275414,-1.029689448,-0.037941614
0.999668057,1,-0.145817932,-0.139769056,0.636644915,0.231481895,-0.035011336,-1.027215967,-0.050124397
0.999140116,0.626325079,-0.230037196,-0.414872665,0.998574498,0.628701612,-0.032590643,-0.992238563,-0.048365714
0.982355807,0.888819672,0.276388443,0.131146439,0.817890785,0.769552117,-0.032990632,-0.913411441,-0.051872625
0.976153357,0.606013392,-0.163074236,-0.337468004,0.836311947,0.219507944,-0.032531849,-0.973150724,-0.049747507
0.979288656,0.989304813,-0.215462612,-0.233332742,0.791982263,0.040975297,-0.033391798,-0.993607824,-0.048854909
0.998934622,0.968689881,0.566974721,0.614681488,0.387459317,0.554282289,-0.032821383,0.0966963,-0.054144274
1,0.999974918,0.71421943,0.713731836,0.885795059,0.343606505,-0.032504385,0.347839271,-0.054179222
0.999931309,0.997509708,-0.101357116,-0.068471189,0.711313078,0.625979067,-0.032808951,-0.79001011,-0.052962569
0.999942268,0.63602772,0.557108753,0.347995269,0.05861959,0.542962323,-0.032528918,-1.015968776,-0.045418151
1,1,-0.143254726,-0.143255415,0.840609268,0.583378127,-0.032889831,1.10671327,-0.054314549
0.963960928,0.95232328,0.435985924,0.253480644,0.134629246,0.018781263,-0.03396795,-1.060538379,0.004054794
0.921054298,0.797898609,0.904052422,0.723265618,0.316795896,0.909750991,-0.029965137,0.733644015,-0.054020212
1,0.999953739,0.193025602,0.195175785,-0.096067711,0.991912395,-0.032583065,2.027149483,-0.054359755
1,0.277981965,-0.159919006,-0.498362016,0.911811352,0.79427267,-0.032611369,-0.995144445,-0.048199571
0.999942817,0.968609748,-0.411305267,-0.354982542,0.45871019,0.99950119,-0.033029563,2.152920693,-0.054381007
1,0.98355948,0,0,0.73984148,-0.434008455,-0.03285734,-1.049395502,-0.02985895
0.999997482,0.989357357,0.433684493,0.432674555,0.951467343,0.371324078,-0.032601496,-0.954431304,-0.050479073
0.989755326,0.999523163,0.037893145,0.102598213,0.567150775,0.96341902,-0.033184113,1.017273647,-0.054297427
0.999994225,0.98146706,-0.080537188,-0.170654355,0.98900738,0.057516381,-0.032621401,-0.694926812,-0.053297666
1,0.597733986,0.446441691,0.467197805,0.827574848,0.603618112,-0.032194524,0.271918556,-0.054133076
0.999941344,0.834916304,-0.378851547,-0.330238366,0.253284391,-0.015179086,-0.033676311,-0.980282939,-0.050737322
0.876748424,0.970768523,0.416711502,0.542578876,0.87964704,0.71834007,-0.032962313,0.937950892,-0.05428736
0.979080746,0.554036039,0.126104294,-0.051396424,0.97910393,0.822576892,-0.03246521,0.101106377,-0.054112949
0.950484118,0.68367487,0.836976102,0.519976634,0.691423138,0.382085511,-0.031516682,-1.060167762,0.036462487
0.999475276,0.988374664,-0.105274838,-0.142852355,-0.100457418,0.999859883,-0.033345345,2.148253688,-0.054392662
0.999999267,0.947634117,0.810982288,0.697323084,0.871528412,0.119839742,-0.03214905,-0.985894207,-0.048237001
0.983019699,0.935968832,0.455044425,0.565626162,0.001792042,0.955264054,-0.032478162,1.682813309,-0.054333914
1,0.967760907,0.03896521,-0.00776787,0.567358052,0.980996644,-0.032836686,1.945344935,-0.054365815
0.999995191,0.984320131,0.781651458,0.741717093,0.999844953,0.992545821,-0.032650296,1.964684935,-0.054359186
1,1,-0.20854964,-0.208556436,0.704831385,-0.222102309,-0.032681897,-1.002254236,-0.047632102
0.999418577,0.403099373,0.265851534,-0.194985436,0.242728689,0.999231955,-0.034075616,2.145055762,-0.054420913
0.999626246,0.999997895,-0.105642217,-0.095828486,0.890477086,0.57068679,-0.032787103,-0.779517813,-0.053145933
0.99784661,0.988472867,0.187794536,0.135448869,0.985564076,-0.433270534,-0.032461032,-1.063750075,0.124055828
1,0.999812881,0.372973269,0.384215624,0.970237676,0.970731032,-0.032434951,1.359674937,-0.054312185
1,0.997657932,-0.227261255,-0.19428906,0.34967548,0.927544351,-0.032642242,1.422968814,-0.054327044
0.999983474,0.990601695,0.015316907,-0.014508141,0.303700424,-0.107409763,-0.032237852,-0.929679094,-0.050887818
1,0.580779997,0.07757944,-0.233215034,0.506408473,0.070378944,-0.032673641,-0.998590183,-0.047988724
0.99999976,0.302596962,0,0,0.908006729,0.406647758,-0.0327315,-0.989080326,-0.048879673
1,0.997916362,0.231996272,0.209806674,0.756932805,0.448784669,-0.032570194,-1.016389937,-0.045425091
0.999999997,0.999424506,0.212818291,0.223425048,0.581592646,0.311666811,-0.034492955,-0.912779783,-0.053039263
0.999977781,0.993539984,0.177230341,0.16386707,0.172326094,0.98693025,-0.033906291,1.780196972,-0.054402215
0.987849563,-0.099403197,-0.234534632,0.147941598,0.861847357,0.444940075,-0.031477233,-0.785246433,-0.052365778
1,0.997154352,-0.23016024,-0.244030124,0.638667892,0.967172835,-0.03289945,1.80400361,-0.054361507
0.999999542,0.933786868,0.599920074,0.451191482,0.571396545,0.316684054,-0.029343699,-0.917482508,-0.048872308
0.796885937,0.989158779,0.735492319,0.679159091,-0.282696696,0.891607545,-0.028492997,1.411143801,-0.054325863
0.997666808,0.99987342,-0.141457143,-0.152554259,0.789203121,-0.054973904,-0.033209395,-1.062894145,0.062950733
0.996792225,0.873601905,0.919679481,0.77806361,0.895731717,0.686845617,-0.027418584,-0.096879599,-0.053376075
0.972239269,0.962190889,0.755387896,0.77158988,0.981844857,-0.16440737,-0.032542438,-0.928344575,-0.050948926
0.993713434,0.9923058,0.3129495,0.312767129,0.458011471,1,-0.032997589,2.177948117,-0.054378302
0.999993889,1,-0.001013335,-0.000593126,0.06982777,0.919829815,-0.032981043,-0.517456668,-0.053766701
1,1,-0.086383875,-0.086383695,0.26642104,0.859357345,-0.033079361,1.477374819,-0.054351358
1,0.972607635,0.020823085,-0.084117767,0.921430989,-0.223334257,-0.032661642,-1.039281136,-0.038175407
1,1,-0.164708148,-0.164708156,0.40420461,0.780025017,-0.034025679,0.273503163,-0.054296409
0.850134165,0.832972357,-0.130652162,0.335281233,0.915035897,0.076360824,-0.030814267,-0.83337858,-0.051975988
0.999062792,0.962703107,0.367498109,0.335973527,0.837903924,0.51401526,-0.032548002,-0.851996925,-0.052379485
0.999999995,0.965096655,0.104093906,0.033084048,0.911097654,0.309932009,-0.032389881,-0.399575105,-0.053792279
0.999999996,0.998133002,0.09718101,0.113796645,0.88724376,0.963505793,-0.032646361,1.997454637,-0.0543608
0.998820969,0.924797049,-0.362137249,-0.412110855,0.876023761,-0.166654991,-0.03288855,-0.962290324,-0.050539174
0.994303052,1,0,0,0.874138016,0.375972842,-0.033619228,-0.980122405,-0.049716248
0.999970478,0.463051291,0.663396769,0.347934091,0.569810673,0.447166019,-0.032705376,0.432776236,-0.054213492
0.986013413,0.98794515,0.834898539,0.799541298,0.499297523,0.716338813,-0.031533215,-1.063104574,0.110577713
0.933593298,0.801614168,0.270094938,-0.21144902,0.922507587,0.132213826,-0.0327642,-0.943480309,-0.050895825
0.976233871,0.999999861,0.722587993,0.821278457,0.240721443,0.532989928,-0.033529582,-1.020012769,-0.04547474
0.99999283,0.838052011,0.179869175,0.265742796,0.205743732,0.970663338,-0.032243707,1.508472753,-0.054314473
1,0.96757748,-0.076928861,-0.097702687,0.949618551,0.217653432,-0.03167257,-1.039806677,-0.033428756
0.918397923,0.96589985,-0.228263913,-0.225570243,0.084145689,0.359498057,-0.031677029,-0.706161534,-0.053294741
0.999984788,0.920419607,-0.089459497,-0.021595029,0.977508836,0.263421192,-0.032658166,-0.950444653,-0.050671726
0.999999994,0.803794242,0.622913264,0.413367545,0.310057746,-0.260200771,-0.030098322,-1.064783494,0.394616841
0.999999987,0.971897271,0.828778214,0.857297127,0.751843202,0.366724767,-0.032382822,0.00643365,-0.054061655
0.937111402,0.922087631,0,0,0.480155316,0.466808061,-0.032856368,0.918745263,-0.054304448
0.999999876,-0.197828192,-0.093708988,0.0739052,0.899604191,0.56466349,-0.032737285,-0.097832036,-0.054057346
0.997784982,0.989776618,0.698331794,0.676813996,0.520842654,0.094394611,-0.032495105,-0.928063209,-0.051031527
1,0.76331462,0.142632727,0.030288208,0.641496472,-0.320744105,-0.032040312,-1.049637262,-0.02371268
0.99999069,0.99676919,-0.037323338,0.027321083,0.280773638,0.971191992,-0.033767873,0.435342954,-0.054298314
0.997579382,0.969780138,0.157544098,0.083983018,0.762298876,0.628189944,-0.033598144,0.331123865,-0.054263752
1,0.999832668,0.512079135,0.5259996,0.417117814,-0.00961261,-0.032397435,-0.98885194,-0.048382331
1,0.998772121,-0.036540803,-0.048439884,0.542575159,0.511041385,-0.032671712,0.631370554,-0.054245576
0.999946117,0.999724385,0.358304887,0.361164419,0.850019613,0.764692073,-0.032177042,0.708902148,-0.054221252
0.997091857,0.996145935,-0.07660625,-0.120044229,0.973241401,0.916527811,-0.032570082,-0.660038894,-0.053398575
1,0,1,0,0.287130275,0.505314922,-0.032872149,-0.121874922,-0.054063025
0.999525907,0.988830123,-0.093461257,-0.153034817,0.098319198,0.991023257,-0.033246387,2.030635889,-0.054384378
0.986252161,0.987434027,0.685604109,0.743478046,0.509372988,0.890589156,-0.031750423,0.352676971,-0.054125341
0.999569866,0.981074955,0.228660759,0.201012931,0.140885657,0.995615743,-0.033905779,1.526231949,-0.054390269
0.999999998,1,-0.016676424,-0.016673958,0.10786291,0.779655619,-0.034935042,0.480110375,-0.05439452
0.999929925,0.856587152,0.324247975,0.08044568,0.697944204,0.490649347,-0.032282607,0.340247811,-0.05415745
0.99999985,0.997162547,0.256473075,0.235954375,0.828530073,0.836498957,-0.032976489,0.047739397,-0.054141625
0.999769418,0.940778577,0.948184077,0.886544398,0.741147042,0.987209545,-0.030942281,2.072989669,-0.054297638
0.999667999,0.980965326,0.413205926,0.383582123,0.986426714,0.667837053,-0.032732151,-0.521728299,-0.053703738
0.999992786,0.966003771,0.324675425,0.376087713,0.81107086,0.993211765,-0.032795896,2.004623186,-0.054367006
0.999315193,0.999609358,0.619130945,0.614707127,0.655367777,0.911993596,-0.032557586,2.019788945,-0.05435921
1,0.981303483,-0.076483814,-0.102726063,0.833905269,0.922356187,-0.033014681,0.186611031,-0.05418569
0.60103603,0.820629635,-0.193691303,-0.591338843,0.663506465,0.240296033,-0.032304578,-0.964823124,-0.048717681
1,0.905698882,0,0,0.265684372,0.872163986,-0.032769176,1.947519057,-0.054363246
1,0.964775934,-0.414177039,-0.401836492,0.935539528,0.687022559,-0.033069088,-0.591687676,-0.053673909
0.999972805,0.875811879,-0.141530574,-0.203786308,-0.026399431,0.739077209,-0.034111765,-0.384739765,-0.054109511
0.989177269,0.925272937,-0.327242697,-0.366596932,0.329865475,0.320185779,-0.032896202,-0.578614499,-0.05366763
0.999717544,0.525420795,0.089664266,-0.324932046,0.895527193,-0.13332011,-0.032414903,-0.992041378,-0.048130623
1,0.670847192,0.566993849,0.325484639,0.263077848,0.211871522,-0.030983566,-1.053453908,-0.004979764
0.999503287,0.994784322,0.847387914,0.807294163,0.992070691,0.779629088,-0.03215165,-0.867659208,-0.051978604
0.999999243,0.751775176,-0.209638627,-0.052030989,0.81842782,0.850427213,-0.032923428,-0.517706481,-0.05375433
0.99999166,0.997276709,0.199311708,0.190435561,0.534354142,0.119578597,-0.032986254,-1.031107612,-0.043029141
0.999972373,0.561714624,-0.152851109,-0.257109126,0.98800127,0.141271424,-0.032656995,-1.042708132,-0.035767828
