Seller ID, Buyer ID, Amount
49240,1761,15
73338,1774,24
104460,1774,9
6941,2102,62
9316,2134,41
54193,2134,25
77199,2134,7
119300,2134,407
192566,2134,8
96447,2194,73
26427,2277,7
11308,2319,5
159226,2319,10
20194,2378,10
20560,2378,26
50763,2647,7
43810,2676,150
121008,2676,8
9354,2838,115
41385,2838,22
15393,2898,17917
15553,3068,5
655,3291,72
707,3291,61
41385,3291,174
82876,3291,15
96317,3291,58
138668,3291,207
201426,3291,13
239000,3291,16
45115,3326,63
228697,3401,159
707,3442,10
67266,3442,6
57645,3566,60
130857,3575,24
8923,3592,2263
73705,3592,33
189332,3659,5
176061,3747,34
2134,3771,88
76646,3771,6
131834,3771,12
174745,3771,60
208207,3771,13
143297,4533,267
12647,4678,1027
96317,4678,6
52725,4739,8
61616,4926,6
36342,4935,20
37611,4935,22
43761,4935,122
93086,4935,37
126795,4935,25
179300,4935,5
25763,5046,740
35604,5046,85
60378,5046,19
41480,5353,25
31713,5671,27
26501,5754,8
9526,6722,12
9953,6722,9
14047,6722,549
25499,6722,21
67101,6722,157
100484,6729,12
235672,6729,12
18216,6782,10
224367,6789,14
3771,6941,444
12520,6941,338
143297,6941,22
76394,7055,25
98648,7055,8
9058,7184,44
13097,7184,67
77449,7184,46
139443,7199,13
7199,7327,65
53411,7625,17
35725,7644,5
20829,8150,28
114371,8185,5
11460,8245,21
93835,8245,8
170476,8245,93
90482,8319,107
146035,8360,94
19976,8441,135
36449,8441,5
103127,8441,8
6941,8584,5
15102,8653,10
18531,8653,25
22396,8653,47
30163,8653,7
20718,9010,15
26569,9010,52
49189,9010,12
37619,9058,85
50825,9058,9
130423,9058,12
139879,9058,38
43810,9077,146
89470,9088,8
85940,9198,754
16310,9323,14
123809,9737,9
129129,9887,14
89711,9890,41
111245,10390,5
40730,10491,53
52725,10491,578
257281,10854,16
5418,10942,148
93075,10942,22
80337,11382,35
158817,11532,18
63810,11628,34
96616,11628,60
15503,11716,12
40411,11716,28
50777,11716,24
90803,11881,92
83103,12053,76
75125,12520,42
124999,12520,235
216948,12520,116
20311,12599,253
20433,12599,8
140069,12599,44
74720,12604,17
2090,600,4541
20433,707,38
142357,707,195
147421,707,9
170420,707,182
43810,1014,42
102947,1212,6
3566,1515,7
47030,1547,69
52158,1547,112
346,1933,2602
12640,1933,10
25544,1933,30
3630,2102,588
47030,2132,13
20718,2134,26
109823,2134,22
133786,2134,10
142357,2194,11
6941,2277,120
115827,2277,10
185988,2277,55
19672,2290,38
33552,2290,72
15503,2415,19
3592,2948,30004
9077,2948,132
6941,3028,12
3375,3291,116
13439,3291,87
16517,3291,14
24348,3291,9
77868,3291,6
93719,3291,54
226769,3291,34
30462,3326,82
90550,3326,11
14048,3401,148
181823,3401,332
207155,3401,706
8143,3413,14
11716,3497,6
124403,3497,110
134648,3566,12
131102,3575,77
15553,3592,154
152425,3592,6
2102,3630,155
39424,3771,39
87846,3771,52
97999,3771,9
150585,3771,20
158068,3771,8
216948,3771,51
134414,4000,552
63062,4530,8
164902,4671,5
107120,4678,34
61694,4926,13
6941,4935,13
9058,4935,3305
18216,4935,60
20507,4935,11
24369,4935,48
40730,4935,59
48515,4935,15
52725,4935,27
78121,4935,397
246238,5062,5
59106,5387,179
8853,5687,13
26478,5697,5
43748,5697,23
51632,6722,263
109545,6722,9
123596,6722,8
136360,6744,6
2134,6941,2001
6722,6941,21
14138,6941,179
41231,6941,5
116874,6941,21
13513,7184,60
60492,7184,8
149305,7720,21
48852,7796,316
74720,8185,5
96317,8245,175
40414,8382,16
52857,8441,34
10278,8451,18
90422,8505,412
17476,8584,8
26427,8653,19
2102,9010,14
170642,9010,7
3375,9058,20913
167554,9077,175
26420,9127,36
16259,9247,1672
52725,9279,109
50762,9310,6
19976,9887,136
128428,9902,99
138701,10278,26
163409,10348,19
137002,10491,39
99079,10687,43
9093,10755,18
58149,10814,9
50777,10855,7
104460,10944,9
254427,11033,11
52725,11101,397
122446,11166,12
39911,11382,13
41360,11382,20
79382,11628,52
9316,12520,318
16272,12604,8
227311,12640,21
47004,12647,22
20718,12879,24
141987,13542,35
19240,13548,97
79019,13564,9
182106,13712,5
106561,13718,9
136796,13718,38
131834,13958,42
21438,13979,12
44489,13979,50
13694,14033,5
147979,14033,16
6941,14074,152
49336,14136,14
112062,14138,9
15503,14348,23
40411,14348,21
6722,14429,477
14138,14429,50
41292,14493,22
6941,14495,93
43162,14915,13
50764,14915,37
9077,120,512
23558,660,9
6784,707,74
43675,707,19
51622,707,106
42310,1014,58
184346,1212,7
107480,1547,86
51387,1761,462
163985,1933,6
13513,2102,184
72556,2102,31
93166,2102,145
214762,2102,13
70352,2134,20
106058,2134,11
120463,2134,14
207500,2277,6
8245,2319,417
17476,2319,41
205140,2378,326
6941,2415,75
102149,2676,5
2290,2898,18185
241566,3028,8
2139,3291,296
66594,3291,76
6941,3326,65
9058,3326,9
24369,3326,19
53316,3341,9
43527,3401,46
2134,3442,223
17506,3442,5
47004,3442,51
96317,3442,9
97846,3442,15
129137,3497,13
229842,3497,16
4935,3566,296
10368,3566,14
50778,3566,54
26975,3592,16
156466,3592,6
26732,3704,55
60600,3711,17
86486,3711,22
16517,3747,14
171687,3771,125
6941,4555,222
20507,4555,16
1193,4678,9
126624,4698,7
51561,4926,8
70500,4935,6
77199,4935,28
158690,4935,48
184123,4989,5
14014,5244,369
111202,5244,24
78121,5748,19
14138,6722,258
44008,6722,14
60042,6722,61
127273,6722,152
19886,6724,781
57661,6729,533
14136,6941,46
49189,6941,553
91887,6941,12
84761,6976,5
16372,7184,227
46660,7184,10
150143,7184,8
43745,7199,76
138701,7232,7
90065,7625,6
8245,7656,38
87317,7720,11
8441,7733,39
24118,7733,54
51632,7796,124
96447,7796,6
156157,7835,5
68821,7942,30
15503,8119,10
3375,8245,2275
182205,8245,11
3375,8284,27
141118,8398,7
50777,8441,33
83103,8441,24
50762,8505,7
108594,8505,22
43571,8653,9
9058,9010,869
563,9058,12
55933,9058,22
170476,9058,199
177285,9058,19
1653,9077,22
13648,9077,38
83074,9198,8
85291,9468,31
109545,9468,13
245372,9468,9
74720,9498,9
210242,9498,38
85588,9526,10
108916,9737,26
17509,9887,11
66897,9887,7
122084,9887,26
209597,9887,6
2326,10348,5
127273,10423,8
102069,10491,9
12640,10534,6
27000,10743,6
74943,10855,8
40414,10942,77
144321,10942,16
11957,10944,5
80056,10944,19
234658,10944,5
133790,10950,26
101004,10988,5
138116,11253,27
12647,11382,20
13860,11628,35
35950,11716,12
126795,11957,66
7199,11978,21
174779,12048,20
8441,12520,5
12599,12520,82
96317,12520,21
169486,12520,19
19487,12599,30
44008,12599,9
49322,12599,7
140492,12640,47
12647,12736,21
46660,13050,14
87851,13482,224
47030,707,70
70352,707,159
256454,873,64
8150,1014,100
13513,1014,32
55070,1446,30
125859,1933,31
3375,2102,1095
13439,2102,18
16517,2102,7
92703,2102,13
114817,2102,10
228962,2124,9
3771,2132,29
12520,2132,136
7199,2134,2608
11354,2134,25
12684,2134,89
51622,2134,711
99233,2134,24
205315,2134,39
90391,2194,12
171687,2194,55
156560,2277,5
168327,2290,9
201426,2290,11
97000,2378,43
122446,2382,9
202183,2382,65
95077,2415,7
22439,2529,6
3151,2591,828
10988,2591,644
125435,2676,29
2090,3254,170
3630,3291,2389
247667,3291,5
33325,3326,6
138922,3326,5
201426,3326,50
169318,3341,221
46313,3401,133
45304,3442,25
87317,3442,9
8360,3566,18
85940,3659,6
3771,3711,87
71517,3737,7
707,3771,33
29282,3771,474
123848,3771,20
138668,3771,466
141987,3771,487
165788,3771,23
20433,4555,6
97846,4555,144
110838,4555,81
67665,4678,17
6941,4739,45
3346,4935,22
6784,4935,7
9310,4935,194
13529,4935,124
40115,4935,129
67589,4935,155
84419,4935,26
245763,4935,23
1948,5244,2772
8513,5244,354
97287,5671,120
19886,6722,39
83711,6722,426
254216,6722,8
134024,6774,37
9403,6789,9
27850,6789,533
13548,6941,144
47004,6941,630
91308,6941,7
126442,6941,8
128428,6941,35
113584,6976,10
129231,7055,108
27541,7184,40
243360,7184,18
21999,7625,8
123199,7656,21
19487,7671,7
19976,7733,47
139043,7744,76
83219,7796,46
3771,8441,80
12520,8441,1447
59106,8441,5
66897,8506,19
156466,8506,34
72393,8566,22
14138,9010,91
127273,9010,130
139738,9010,279
227038,9010,8
707,9058,28
14392,9058,2422
27592,9058,143
29282,9058,143
156453,9058,18
211889,9058,20
51632,9077,87
563,9088,14
9058,9112,716
7164,9468,49
90461,9468,443
117584,9468,33
34035,9887,5
166630,9887,243
91893,10294,6
19976,10348,83
19976,10491,77
15246,10652,9
226392,10687,12
6941,10855,16
128428,10942,7
236090,10950,12
112760,11035,49
98258,11049,20
123596,11049,47
239000,11308,15
2134,11382,216
6722,11382,7
170476,11532,18
64643,11593,5
45304,11716,5
87317,11716,24
179300,11957,14
87846,12599,15
25663,12640,668
32564,12640,15
116361,12640,11
230631,12640,20
14138,12647,1008
109823,12684,20
171954,12879,9
180154,12879,6
50259,13050,16
98648,13050,22
27000,11104,5
220971,11141,272
9403,11382,7
25315,11599,1339
231171,11716,37
18216,11872,14
119875,11957,23
14048,12224,38
2134,12520,51
44008,12520,34
49336,12599,30
119067,12599,91
14392,12640,213
107480,12701,5
3341,12879,5
12987,12879,45
42157,12954,103
67101,13050,18
110790,13050,85
138772,13050,14
163608,13060,6
16422,13097,23
27850,13204,34
102149,13204,7
188029,13256,12
174106,13439,16
15503,13513,74
15869,13513,34
59437,13540,18
29991,13548,66
75125,13548,8
2757,13712,15
50566,14041,32
53495,14047,15
23917,14074,7
202588,14136,161
22886,14138,31
121227,14216,22
142234,14348,6
50780,14429,13
138668,14429,278
18216,14479,163
15200,14856,20
12647,14915,169
19886,14915,20
50777,14915,254
85006,14915,153
51632,15180,195
118211,15261,6
15869,15503,16
19487,15503,1492
47004,15503,62
83103,15503,9
220971,15503,7
3630,15589,14
12647,15869,12
49189,15869,71
128428,15934,71
80056,16128,72
14432,16261,7
19487,16372,106
24128,16402,220
239403,16429,29
8441,16517,5
4989,16658,8
139443,16730,8
72412,16861,61
59938,16868,12
115516,16914,133
147339,16978,5
170476,16978,48
47004,17056,276
34149,17371,5
75553,17371,12
83103,17443,9
4935,17591,28
231171,17614,9
20378,17622,4113
101008,17698,23
245372,18056,20
16261,18211,221
20718,18211,15
35133,18216,5
9058,18423,1101
24369,18423,10
94739,18423,75
117584,18423,169
145657,18423,116
91873,18438,5
127039,18531,118
25663,19080,6
31713,19417,10
96447,19417,69
99132,19417,9
17625,19471,61
47057,19487,14
563,19590,37
23917,19890,11
40730,19976,59
52725,19976,62
74971,20163,30
163296,20163,52
15869,20166,44
6941,20241,13
97862,20310,13
12599,20311,20
59106,20311,32
3375,20355,75
15553,20355,50
81634,20355,41
91280,20355,34
138772,20355,73
134414,20378,6793
47004,20433,496
91114,20433,103
12520,20507,794
12640,20734,13
56633,20772,302
99756,20870,22
86318,20927,30
14432,20937,12
64720,21438,28
81931,21535,132
72196,21780,5
72196,21997,13
33587,22131,14
37989,22131,10
59584,22271,12
35950,22273,6
9077,22602,43996
28296,22798,12
32357,22798,16
40115,22824,103
141987,22886,652
170420,22886,45
86891,23593,7
27700,24112,862
75125,24261,55
46443,24369,452
250426,24374,11
106680,24630,5
8815,24883,60
90493,25064,7
53712,25152,7
90422,25152,39
125542,11532,13
56667,11599,941
50763,11716,35
220066,11716,7
13943,11957,98
132923,11957,56
234658,11957,26
12647,12520,108
152327,12552,11
14047,12599,27
15503,12647,5
43675,12684,8
71463,12684,5
2070,13050,289
52454,13050,23
86816,13050,5
138701,13050,132
223328,13050,124
3341,13060,28
8319,13097,7
64818,13187,137
20507,13502,89
707,13513,13
12647,13513,77
87317,13513,23
563,13529,7
50777,13548,95
30929,13564,24
191353,13618,25
40411,13648,56
104596,13648,86
13513,13664,321
15188,13728,163
187174,13860,9
71557,13943,7
134857,13958,379
2070,13979,58
23593,14048,46489
87845,14048,23
125211,14136,18
131834,14136,12
49189,14138,1855
8584,14348,86
27690,14348,52
1547,14418,196
193884,14429,47
114817,14495,9
109823,14788,84
2134,14915,80
563,15058,25
137868,15058,5
3771,15068,312
79552,15159,15
39516,15180,15
42295,15180,1862
35132,15202,7
41761,15202,31
14138,15251,15
35950,15251,6
72455,15498,8
29189,15503,84
54024,15503,10
107120,15503,27
109414,15503,6
181921,15589,20
12599,15869,1224
20433,15869,23
36342,15869,20355
130280,15869,19
69500,15917,31
183831,15917,5
112039,16064,15
155785,16128,15
100649,16169,10
4989,16259,57
25663,16259,5
40730,16259,264
52725,16259,220
83103,16259,5
90391,16259,445
73386,16261,52
136360,16261,11
95954,16262,17
120993,16306,9
85291,16429,9
150652,16461,161
146695,16462,5
125247,16517,9
55734,16521,7
77492,16547,179
9403,16567,108
15503,16784,81
99559,16807,5
236090,16834,85
129082,16889,14
115410,16957,6
87360,17056,7
105457,17476,8
15503,18056,79
100484,18056,11
114648,18056,28
20368,18086,5
80784,18211,567
154435,18211,27
2134,18216,50
146791,18302,6
563,18423,7
76468,18531,109
116874,19080,17
75125,19240,74
92065,19240,44
187174,19326,7
15503,19349,139
25663,19417,66
41386,19417,57
50791,19417,15
50777,19471,9
14047,19487,21
43162,19487,84
33068,19886,28
65158,19886,5
24369,19890,90
52578,19976,8
36342,20163,84
47004,20163,7
96317,20163,17
147979,20228,17
51632,20241,84
49189,20311,23549
2538,20342,536
122446,20355,78
130857,20355,40
141851,20355,77
29189,20433,42
8804,20485,53
14429,20507,1513
15869,20507,62
19487,20507,680
37460,20560,7
6941,20597,239
102947,20597,149
3375,20718,4397
29033,20734,7
59106,20748,898
115573,20855,37
53362,12640,166
56462,12879,262
150705,12879,34
209292,13050,15
6941,13097,7
12520,13513,57
13548,13513,169
52725,13513,210
98293,13529,7
101924,13529,10
12684,13542,8
6941,13548,68
18216,13548,225
11716,13664,79
170476,13860,13
193380,13958,9
83195,14048,48
114465,14048,25
16259,14120,6
6722,14136,4392
14138,14136,298
51622,14136,351
12599,14138,756
27850,14348,13
29168,14429,8
149440,14429,138
97000,14806,10
11707,14915,33
43761,14915,181
63361,14915,589
89561,14915,25
170476,14915,13
222246,14915,7
44008,15068,37
50763,15180,122
63062,15200,20
58560,15235,7
6729,15503,12
6784,15503,41
14136,15503,39
14136,15869,50
24261,15869,2756
226821,15998,137
6722,16259,14
55716,16259,216
72044,16259,23
93142,16259,31
50777,16310,92
105971,16310,24
35950,16351,5
13548,16372,232
180865,16462,6
4555,16517,6
126065,16518,7
143894,16518,19
9902,16567,12
15649,16673,8
2090,16721,26
6941,16807,130
10491,16861,29
61828,16891,9
253720,16978,18
115246,17056,8
80056,17371,55
11957,17476,7
85293,17476,9
126630,17476,7
86872,17534,12
89642,17534,9
61616,17625,22
241842,18056,152
15503,18086,106
240744,18086,7
158108,18145,32
6941,18211,654
206754,18211,8
1304,18216,47
50777,18216,57
43761,18306,100
226821,18423,18
141851,18455,15
136937,18575,7
51632,19417,34
59106,19417,500
256454,19417,24
25663,19471,357
103243,19487,5
2290,19672,5
20433,19886,25
83229,19886,77
3771,19976,17
3630,20073,10
18056,20166,57
150143,20166,50
47787,20228,41
87068,20241,7
2277,20275,1885
19976,20355,51
36356,20355,105
52454,20355,51
138668,20355,85
59435,20378,19
44008,20433,103
118314,20433,26
12520,20597,107
91887,20597,42
78708,20605,5
2134,20718,19
123848,20748,48
15565,20772,5
173531,20899,17
150652,20927,413
64643,21229,8
128428,21460,11
29991,21512,6
81978,21566,25
123020,21742,23
43761,21999,323
83103,21999,501
165717,21999,43
212353,21999,71
1442,22131,182
162852,22131,44
63361,22135,15
56462,22273,6
43512,22409,82
130857,22409,22
52177,22798,12
157574,22812,10
12520,22886,292
13542,22886,10
55739,23558,7
100439,23558,13
18216,23593,36
60212,23593,10
97422,23593,577
115827,23593,17
205793,23593,374
45304,23917,213
75125,23917,172
40411,24215,25
18216,24261,31
170420,24261,29
21747,24348,1386
28498,24348,6
149912,10348,25
14136,10423,18
7199,10491,589
14136,10491,35
141851,10814,18
111245,10855,53
56031,10882,326
16292,10950,16
17476,11035,18
59574,11097,5
51561,11141,7
66594,11228,6
3771,11382,185
119875,11382,51
10390,11593,167
97846,12599,8
100470,12599,139
212246,12647,227
3771,12684,6
165837,13049,42
3771,13513,368
40730,13513,13
123596,13513,44
59106,13529,38
9316,13542,61
14136,13542,39
17056,13564,40
148354,13574,38
245014,13664,11
29790,13714,68
140780,13860,10
2415,13979,13
31713,13979,18
6729,14048,157
60042,14136,25
127472,14136,8
14429,14138,181
15869,14138,13
19487,14138,472
40730,14138,73
6941,14348,99
45304,14348,6
220116,14429,60
3630,14495,19
4530,14495,8
66594,14495,33
127273,14786,8
14118,14806,82
43596,14915,76
83103,14915,51
90461,14915,374
6722,15068,2672
16310,15102,16
231220,15180,32
8284,15200,30
213382,15202,74
14429,15503,51
59106,15503,39
85291,15503,13
90422,15503,12
109416,15503,6
123284,15503,61
149004,15565,9
71149,15589,13
119804,15589,9
210170,15589,5
97287,15793,13
19487,15869,687
116186,15912,5
250426,16064,7
41385,16128,6
137738,16169,11
2134,16259,40
17506,16259,75
30639,16259,54
212246,16259,5
130937,16262,9
99132,16306,7
112039,16306,32
205041,16456,8
15159,16517,10
21742,16521,10
29189,16547,12
67266,16658,18
9354,16679,50
25485,16861,11
158690,16868,11
707,17056,10
998,17057,8
9902,17371,341
184954,17476,12
88954,17498,6
212353,17591,37
126723,17614,14
105971,17620,12
157074,18056,9
41360,18216,5
49322,18216,52
75125,18216,19
116874,18216,50
161310,18275,241
257308,18306,5
66594,19073,11
13548,19240,97
65158,19326,11
95344,19326,307
161980,19349,5
123894,19417,13
150143,19417,5
3442,19487,27
6941,19487,13
121461,19487,11
11049,19886,33
19487,19886,28
58149,19886,21
166243,19886,25
47030,19976,335
52454,19976,2408
91887,19976,7
71557,20094,19
3341,20163,9
20342,20163,6
20946,20163,284
52725,20163,13
273,20275,43
83711,20311,16
6941,20355,248
10855,20355,226
61206,20355,17
110790,20355,57
139443,20355,588
255647,20355,8
17622,20378,5
72932,20378,16
12599,20507,123
13502,20507,5058
123596,20597,12
43761,20718,25
121190,20772,5
170283,20870,9
20368,20927,29
64643,20927,21
127040,20937,5
128329,21160,8
25524,21460,19
1653,13050,6
7199,13050,21
255242,13381,7
25663,13513,14
